datetime,duration_ms,status,keyword_status
2026-02-12T05:37:15+00:00,2179,success,found
2026-02-12T06:03:22+00:00,5545,success,found
2026-02-12T06:34:41+00:00,2346,success,found
2026-02-12T06:59:06+00:00,1844,success,found
2026-02-12T07:29:40+00:00,2632,success,found
2026-02-12T07:51:34+00:00,2435,success,found
2026-02-12T08:05:18+00:00,2522,success,found
2026-02-12T08:24:15+00:00,1847,success,found
2026-02-12T08:43:35+00:00,1682,success,found
2026-02-12T09:05:16+00:00,3048,success,found
2026-02-12T09:27:53+00:00,1587,success,found
2026-02-12T09:48:57+00:00,1826,success,found
2026-02-12T10:09:32+00:00,1979,success,found
2026-02-12T10:28:41+00:00,2814,success,found
2026-02-12T10:49:23+00:00,1696,success,found
2026-02-12T11:09:54+00:00,1714,success,found
2026-02-12T11:27:50+00:00,1935,success,found
2026-02-12T11:47:19+00:00,1752,success,found
2026-02-12T12:01:52+00:00,1995,success,found
2026-02-12T12:26:21+00:00,1839,success,found
2026-02-12T12:48:02+00:00,2489,success,found
2026-02-12T13:18:13+00:00,1716,success,found
2026-02-12T13:49:23+00:00,1797,success,found
2026-02-12T14:15:19+00:00,1781,success,found
2026-02-12T14:37:13+00:00,6647,success,found
2026-02-12T15:00:03+00:00,2925,success,found
2026-02-12T15:25:00+00:00,2238,success,found
2026-02-12T15:45:26+00:00,8460,failure,not_found
2026-02-12T16:08:23+00:00,3129,success,found
2026-02-12T16:32:51+00:00,3201,success,found
